"scaledX1" "scaledX2" "scaledX3" "scaledX4" "scaledY"
"103" 0.285472778452941 0.374996697250639 0.155883732709602 0.675496327043338 0.301029995663981
"104" 0.42343212418396 0.319205587837236 0.514023734487143 0.281930145552855 0.301029995663981
"105" 0.671414534547193 0.412799297292899 0.268101796150559 0.512930445943363 0.301029995663981
"106" 0.401228701676679 0.14250454751532 0.117012246912529 0.763592670471613 0.397940008672038
"107" 0.37690922133067 0.640112533555434 0.530375386176541 0.524154127638658 0.301029995663981
"108" 0.183603735112552 0.872201705654981 0.598111779718372 0.423140992381004 0.544068044350276
"109" 0.867224643446704 0.541532145192692 0.36946190266496 0.790436658565226 0.544068044350276
"110" 0.492356093279286 0.816475804861855 0.693057781876157 0.396378928971299 0.698970004336019
"111" 0.360263067958705 0.402313140705194 0.102364791111605 0.76905431606543 0.176091259055681
"112" 0.633629941977669 0.295262860425644 0.33467329630027 0.291679182937819 0.397940008672038
"113" 0.0653048947781761 0.279103151655051 0.541190198903389 0.177913105218603 0
"114" 0.00533281864463398 0.636300414437503 0.392702244907762 0.783882683852645 0.176091259055681
"115" 0.494693213013881 0.765144019680002 0.603504804681893 0.812692864360032 0.929418925714293
"116" 0.623920499865415 0.846756592686223 0.532460689162436 0.4810071274475 0.397940008672038
"117" 0.442784876650882 0.686517678456363 0.54478554887907 0.298451623474153 0.397940008672038
"118" 0.474801095604741 0.489044892865648 0.31435237823772 0.933094841475737 0.602059991327962
"119" 0.370313645955421 0.397879383231499 0.463645690627901 0.573500095578798 0.397940008672038
"120" 0.659717724210046 0.385884112209899 0.256726108827505 0.871733253229198 0.397940008672038
"121" 0.684674595892343 0.44770532597398 0.337549576280815 0.485567601518337 0.477121254719662
"122" 0.219501552582975 0.543644829644681 0.555312733607865 0.617875966028564 0.477121254719662
"123" 0.368661535920935 0.546456621155279 0.528218176191132 0.316174663426091 0.602059991327962
"124" 0.369133698954412 0.357231042857559 0.470577525381014 0.687047707474262 0.301029995663981
"125" 0.437077617826819 0.75276916891259 0.39274538910747 0.698134848029711 0.397940008672038
"126" 0.323198229715021 0.476144750727084 0.180878605740537 0.579890220923564 0.397940008672038
"127" 0.236282376248171 0.497877599957084 0.568759342516912 0.324967912832136 0.301029995663981
"128" 0.628415348114767 0.522538259432278 0.491301122640839 0.332887298943172 0.301029995663981
"129" 0.166787960218924 0.319205587837236 0.625609016332381 0.464512957754171 0.477121254719662
"130" 0.623920499865415 0.341993276401569 0.313374443044335 0.914962178104263 0.698970004336019
"131" 0.0355312461589718 0.287389365776035 0.480845844911559 0.582757584860318 0.477121254719662
"132" 0.279570832731235 0.315879000188601 0.625148811535493 0.783664218028892 0.740362689494244
"133" 0.795793058504912 0.649782007982916 0.373761941235874 0.66287992572162 0.602059991327962
"134" 0.602359362982408 0.523388873374336 0.442404362971577 0.587290750703187 0.477121254719662
"135" 0.798010969826802 0.264231912954135 0.370065921460874 0.345995248368334 0.397940008672038
"136" 0.267345848765358 0.670259457173933 0.566875379129655 0.630164668614653 0.845098040014257
"137" 0.170550764975954 0.514550481069876 0.026258422826388 0.694666703077637 0.397940008672038
"138" 0.682131027043046 0.404134591525174 0.451824179907861 0.636909800923018 0.698970004336019
"139" 0.43901981290547 0.45455829660379 0.714816839928979 0.344848302793632 0.477121254719662
"140" 0.448931480830054 0.502790560111424 0.470519999781403 0.150522952565608 0.301029995663981
"141" 0.216459213761998 0.264520236986429 0.427231986074203 0.515360878232612 0.477121254719662
"142" 0.445518904526128 0.378862682582782 0.283906954643653 0.455037002648898 0.301029995663981
"143" 0.43250070513962 0.371043503547714 0.324850800166709 0.54291488025342 0.602059991327962
"144" 0.355279228423804 0.305130670040345 0.435156137420604 0.605805729266228 0.301029995663981
"145" 0.659409038862738 0.477904723469328 0.354145711768558 0.588355771593981 0.653212513775344
"146" 0.404829433084078 0.64079882344148 0.336974320284706 0.533985089707529 0.397940008672038
"147" 0.266107066690848 0.408584960537407 0.417668355138891 0.538327097954614 0.653212513775344
"148" 0.407612895481079 0.143720914025359 0.404725095226439 0.457631284305961 0.176091259055681
"149" 0.727254770389813 0.642575320722646 0.179483609949973 0.588301155138043 0.301029995663981
"150" 0.784086488852525 0.557115001756542 0.591136800765551 0.128048280947049 0.602059991327962
"151" 0.109794989850244 0.736101028858554 0.438967208394826 0.299680493732762 0.397940008672038
"152" 0.394825194256373 0.558375126109362 0.262579338587913 0.836232556869385 0.397940008672038
"153" 0.513297850637841 0.564328243962399 0.398080888471381 0.560719844889265 0.301029995663981
"154" 0.318730691237824 0.234200587129889 0.412836204771576 0.728638138671182 0.397940008672038
"155" 0.521331321068972 0.511259754861088 0.561784363564091 0.498211311068025 0.477121254719662
"156" 0.679176652878498 0.273714318697931 0.331408718522351 0.483874491384254 0.477121254719662
"157" 0.332105118121953 0.366314936803033 0.591985303359811 0.152571069663289 0.653212513775344
"158" 0.547421383047458 0.377347926000698 0.430482182452219 0.564597613260876 0.397940008672038
"159" 0.550998641816069 0.387276514215429 0.701557189218667 0.565935716431361 0.653212513775344
"160" 0.444494057862608 0.499124827968442 0.0885399513851158 0.614790136268057 0.397940008672038
"161" 0.2423060910963 0.200727388425604 0.295440837365638 0.600999481143669 0.397940008672038
"162" 0.613114796144735 0.355884356902269 0.377975691407372 0.810426281438597 0.653212513775344
"163" 0.462414096604153 0.364786061201122 0.457533595669243 0.538108632130861 0.544068044350276
"164" 0.5444900315417 0.468267281343201 0.501310576973135 0.406619514459707 0.176091259055681
"165" 0.429635100946097 0.338761292503042 0.156142597907851 0.680193342254021 0.301029995663981
"166" 0.393308803189735 0.46479087631099 0.559540865179266 0.31319806657746 0.301029995663981
"167" 0.174824456459254 0.364212287224792 0.111954308566741 0.682405308719517 0.397940008672038
"168" 0.308674482160586 0.111457843671598 0.238432968151239 0.659439088997515 0.301029995663981
"169" 0.314011434291291 0.344324852634657 0.36276017031029 0.829159725825391 0.740362689494244
"170" 0.889863435399958 0.750930454171748 0.928538823883363 0.638111362953658 1
"171" 0.858812762445001 0.535612503942175 0.498017236395411 0.548130751795516 0.8750612633917
"172" 0.767431306876864 0.588368602711749 0.951419631128598 0.619132144515142 0.977723605288848
"173" 0.158981545800817 0.463795975146635 0.188299408090343 0.554903192331849 0.397940008672038
"174" 0.214301575032522 0.739700450706229 0.485649232479069 0.558507878423769 0.740362689494244
"175" 0.36960575668837 0.575174735807336 0.601016822498722 0.719326032933723 0.929418925714293
"176" 0.686402478478272 0.566076127115766 0.678475042374795 0.164204374778121 0.653212513775344
"177" 0.64122025351439 0.443273714225125 0.584981561607185 0.391163057429203 0.477121254719662
"178" 0.2656113507939 0.217503525279134 0.186659928501432 0.775935989513641 0.477121254719662
"179" 0.534580286100145 0.57524020778893 0.787155281439682 0.479477866681231 0.698970004336019
"180" 0.27723009213035 0.28953387877645 0.28705648122235 0.549168464458341 0.301029995663981
"181" 0.0156793818441851 0.496282245013983 0.301768653322837 0.522788716240203 0.301029995663981
"182" 0.185277988451272 0.21284767137854 0.457073390872356 0.721128375979683 0.397940008672038
"183" 0.526597036651883 0.262253177231345 0.252497977256104 0.576476692427428 0.301029995663981
"184" 0.394475354263791 0.539651430411686 0.0444911616230618 0.736366367186433 0.176091259055681
"185" 0.660849185498658 0.496490441483644 0.302099425520599 0.250252601108714 0.397940008672038
"186" 0.33510575210564 0.485481611675346 0.186602402901821 0.623228378710506 0.176091259055681
"187" 0.55208146712631 0.216181012612495 0.430625996451246 0.641552199677763 0.740362689494244
"188" 0.68731666914117 0.564757179033762 0.36307656110815 0.211365684480734 0.301029995663981
"189" 0.428832036082282 0.281138785427374 0.0773066399210979 0.870995931074033 0.397940008672038
"190" 0.138417479561975 0.640424526651899 0.496852343003291 0.731642043747781 0.301029995663981
"191" 0.32428350400505 0.727148143468333 0.634324144673431 0.79718179087359 0.544068044350276
"192" 0.591867741124429 0.510504501700057 0.605820210066232 0.2967312051121 0.602059991327962
"193" 0.323439449871441 0.240461655018219 0.426613585878386 0.566372648078866 0.397940008672038
"194" 0.621512354871574 0.520665024525293 0.437284584606207 0.557743248040635 0.397940008672038
"195" 0.3163118738448 0.714803149978927 0.468851757392687 0.693355908135121 0.954242509439325
"196" 0.397621834623955 0.529125041916185 0.153453276126042 0.591741991862148 0.397940008672038
"197" 0.0535552492438 0.408621985522055 0.456900814073523 0.30451405008329 0.301029995663981
"198" 0.325850140719447 0.56930212722852 0.269295452342486 0.77085665911139 0.301029995663981
"199" 0.587933241777483 0.369824809194213 0.494997142415839 0.532210054889538 0.698970004336019
"200" 0.479175501312939 0.503722699665465 0.226467643432173 0.706108850596685 0.477121254719662
"201" 0.173400851161283 0.520767267865784 0.244746402708535 0.689833146727109 0
"202" 0.426535884780154 0.845229043263711 0.514196311285976 0.740435293153827 0.954242509439325
"203" 0.740863886008838 0.509542660361958 0.734433069396295 0 0.544068044350276
"204" 0.385827613620559 0.59641698857728 0.256496006429061 0.660586034572217 0.397940008672038
"205" 1 0.604417788461942 0.590877935567302 0.804500395969305 0.8750612633917
"206" 0.0688443115542337 0.481803700826853 0.4852896974815 0.605423414074661 0.301029995663981
"207" 0.574907969253932 0.603103636654939 0.443727451762628 0.290641470274994 0.301029995663981
"208" 0.324645138483613 0.394965321289777 0.427951056069339 0.719244108249816 0.301029995663981
"209" 0.520012842830464 0.524578835331742 0.552781607224985 0.147600972172916 0.544068044350276
"210" 0.866104988900471 0.369901009754601 0.432855113436168 0.664463802943827 0.544068044350276
"211" 0.347304446853075 0.514276559325806 0.46601862161185 0.534640487178787 0.812913356642856
"212" 0.0968143538534799 0.209334513558936 0.469613971587531 0.522542942188481 0.397940008672038
"213" 0.361447968835089 0.212676509267092 0.511190598706307 0.225729812392474 0.653212513775344
"214" 0.319455797794832 0.688174968949802 0.424758385290934 0.533793932111745 0.301029995663981
"215" 0.191448400313522 0.232008679418677 0.243394551117679 0.772249378737814 0.397940008672038
"216" 0.652090314885349 0.414127418322274 0.456958339673134 0.744340369753406 0.301029995663981
"217" 0.174436295413458 0.163789992061028 0.249391594877115 0.735355962751577 0.301029995663981
"218" 0.327174851346321 0.351681785421541 0.426383483479942 0.441055189928726 0.397940008672038
"219" 0.504791018602213 0.465359063020143 0.170365802411646 0.888609738114094 0.544068044350276
"220" 0.651264081405114 0.31532377298588 0.488755614858057 0.577132089898687 0.397940008672038
"221" 0.622245558634359 0.644815988872379 0.55069630423909 0.433381577869412 0.301029995663981
"222" 0.454266813228945 0.339891417462904 0.505826336542591 0.190447581856413 0.653212513775344
"223" 0.847168028022303 0.236473047334618 0.348263719208344 0.511046178213496 0.653212513775344
"224" 0.710948088619307 0.643198100792688 0.409528482793949 0.113547611895464 0.397940008672038
"225" 0.119246075437695 0.578705697616032 0.43941303179181 0.629536579371365 0.301029995663981
"226" 0.26635488111135 0.508752064645559 0.141732435205322 0.749201234331904 0.301029995663981
"227" 0.21709339505035 0.498639931441158 0.540054068311074 0.00401430951145595 0.301029995663981
"228" 0.692894827079025 0.491136565979076 0.0902110700538123 0.647478085147055 0.397940008672038
"229" 0.173918636601805 0.821642656179864 0.446344866544923 0.547884977743794 0.397940008672038
"230" 0.134333333460667 0.379392447056936 0.578337354852126 0.474698926786641 0.397940008672038
"231" 0.870300643139 0.665429406211559 0.180231442744915 0.539992899860728 0.397940008672038
"232" 0.682741762378938 0.485796396537302 0.484800729884808 0.321335918512248 0.698970004336019
"233" 0.312314772332582 0.511843071005073 0.0337770186955322 0.728583522215243 0.397940008672038
"234" 0.429749799630473 0.531696715854121 0.414245581962043 0.693847456238565 0
"235" 0.915182758533817 0.81973130705378 0.525169319411755 0.3027390152653 0.653212513775344
"236" 0.398669622882443 0.838293223919164 0.813617057260694 0.253775362516726 0.653212513775344
"237" 0.131298060144224 0.557645723462062 0.217766896491025 0.714956716458669 0.397940008672038
"238" 0.290501025070343 0.661073715478282 0.542326329495705 0.425707965810099 0.397940008672038
"239" 0.339897936335698 0.574847328375166 0.157465686698902 0.72956661842213 0.397940008672038
"240" 0.646196351886756 0.562677225418233 0.499484139185489 0.585188017149567 0.653212513775344
"241" 0.319334963950341 0.845470349945713 0.654630681336078 0.307326797564106 0.397940008672038
"242" 0.741754860080533 0.395227096132979 0 0.881099975422595 0.477121254719662
"243" 0.1977288637085 0.541699939115967 0.553687635418857 0.394003113137989 0.653212513775344
"244" 0.194270505521972 0.564856144744948 0.494767040017396 0.570414265818291 0.397940008672038
"245" 0.490685140738522 0.749146813572069 0.418919536930428 0.534422021355034 0.397940008672038
"246" 0.535344223521348 0.262541923130511 0.468952427192006 0.513367377590868 0.477121254719662
"247" 0.366417322070704 0.390432334594328 0.48206826390329 0.6506185313635 0.301029995663981
"248" 0.31437482784341 0.241718776761594 0.53243192636263 0.438105901308064 0.698970004336019
"249" 0.0254203418345571 0.370586621774884 0.533999498952027 0.286463311395724 0.176091259055681
"250" 0.273405423297423 0.331803911360658 0.153999769322346 0.542778339113575 0.176091259055681
"251" 0.630919956447576 0.586064883383432 0.285388238833634 0.798847592779705 0.477121254719662
"252" 0.924645356587789 0.67956511525091 0.596170290731504 0.229416423168301 0.812913356642856
"253" 0.628415348114767 0.528583013559436 0.116930272933084 0.530134629563888 0.176091259055681
"254" 0.759103397595865 0.498189514746641 0.113829643114056 0.765149239465851 0.397940008672038
"255" 0.169254001552255 0.168838453990417 0.589885618974014 0.154837652584724 0.301029995663981
"256" 0.7899962402296 0.599989454989487 0.596155909331601 0.0470520767907372 0.602059991327962
"257" 0.697043547563987 0.656919700893916 0.235973748767874 0.563286818318359 0.397940008672038
"258" 0.200670422323159 0.480645718402589 0.419796802324494 0.711270105682842 0.397940008672038
"259" 0.115523924609293 0.611989317708453 0.347947328410484 0.491630028127475 0.176091259055681
"260" 0.558243016384629 0.510641851813226 0.68795238491069 0.292498429776892 0.477121254719662
"261" 0.376674018611355 0.197182581510606 0.466119291411169 0.535077418826292 0.477121254719662
"262" 0.408076450231423 0.398700164826752 0.538802886519537 0.846363909445916 0.845098040014257
"263" 0.779910661314043 0.841711810257682 1 0.378983587754991 0.929418925714293
"264" 0.671823777502753 0.25152603308717 0.389624625328579 0.377263169392938 0.397940008672038
"265" 0.269944933686347 0.464968460286692 0.555859226804168 0.0577022856986812 0.397940008672038
"266" 0.574586663785614 0.766309928438487 0.59588266273345 0.499003249679128 0.397940008672038
"267" 0.930175915452886 0.409732264261158 0.460985131645897 0.67841830743603 0.740362689494244
"268" 0.679278596523389 0.37719635704318 0.468751087593368 0.266337147382507 0.602059991327962
"269" 0.37937727326217 0.476356068355639 0.112073674185934 0.861055736093285 0.397940008672038
"270" 0.101239386456764 0.486635465019498 0.00983874711545072 0.60695267484093 0.176091259055681
"271" 0.453246194322311 0.431748655725052 0.436925049608639 0.727354651956634 0.397940008672038
"272" 0 0.25708659979756 0.357654773344823 0.818755290969169 0.301029995663981
"273" 0.404829433084078 0.321813610399111 0.655450421130533 0.129058685381906 0.397940008672038
"274" 0.253554559840154 0.380942708167951 0.238691833349488 0.253447663781097 0.301029995663981
"275" 0.248937422905493 0.890062300561814 0.495327914613602 0.640596411698845 0.397940008672038
"276" 0.0418777843533245 0.304051126583565 0.582781207422068 0.216417706655015 0.397940008672038
"277" 0.466137813571634 0.398700164826752 0.514095641486657 0.109396761244163 0.477121254719662
"278" 0.142493760553329 0.640518110555714 0.50228851216652 0.672820120702367 0.176091259055681
"279" 0.284244562757404 0.697867034803889 0.329812383133149 0.564078756929463 0.397940008672038
"280" 0.529443839203265 0.453340932385995 0.520610415642591 0.732761681094514 0.812913356642856
"281" 0.597596889576952 0.411580706865402 0.579876164641718 0.196373467325705 0.301029995663981
"282" 0.116721044183269 0.271175774099278 0.261026147398419 0.473033124880527 0.397940008672038
"283" 0.316553880004132 0.553394110259979 0.324045441772157 0.606461126737486 0.301029995663981
"284" 0.639143421646153 0.332548260796064 0.323254464777507 0.206450203446299 0.397940008672038
"285" 0.386530099451542 0.263407791338343 0.375401420824785 0.595428602637975 0.176091259055681
"286" 0.387466384712988 0.609470178869798 0.478616727926637 0.803189601026789 0.397940008672038
"287" 0.216332354700482 0.315482432577023 0.367319074079454 0.672547038422677 0.301029995663981
"288" 0.210234161311762 0.42959952133001 0.117133050671712 0.830743603047598 0.397940008672038
"289" 0.261144675787599 0.16445534042384 0.415640577752607 0.42655452087714 0.477121254719662
"290" 0.325609195144877 0.502168776832922 0.427979818869145 0.615964390070728 0.301029995663981
"291" 0.079697850884971 0.186012095017863 0.26683623295912 0.589502717168683 0.176091259055681
"292" 0.716464397641372 0.51077918798682 0.357151424348228 0.197356563532592 0.397940008672038
"293" 0.131298060144224 0.462835912920266 0.483247538695314 0.776017914197548 0.477121254719662
"294" 0.127597060552143 0.659505919434794 0.575389167872068 0.302793631721238 0.397940008672038
"295" 0.600984637616779 0.26208815190781 0.440951841581402 0.374368497228215 0.397940008672038
"296" 0.550782010266367 0.775883481977325 0.40668096561321 0.64851579780988 0.176091259055681
"297" 0.708134253880839 0.420675150724672 0.483865938891131 0.50312679210246 0.602059991327962
"298" 0.502908270705941 0.539281696951087 0.340857298258441 0.335536197056173 0.176091259055681
"299" 0.495805220851539 0.349285495683589 0.417970364536848 0.674376689696605 0.477121254719662
"300" 0.636440490252506 0.689168369861843 0.644060352407576 0.581201015866081 0.477121254719662
"301" 0.646196351886756 0.484466806494989 0.409528482793949 0.443676779813758 0.176091259055681
"302" 0.20296966361286 0.168042579511554 0.171243067805712 0.587673065894754 0.397940008672038
"303" 0.2511848556457 0.505791824917691 0.609530611241135 0.719790272809197 0.778151250383644
"304" 0.457552130554081 0.31793928043281 0.193634907454253 0.982468117643846 0.544068044350276
"305" 0.505897735594014 0.724981230380944 0.445467601150857 0.692427428384172 0.301029995663981
"306" 0.312314772332582 0.525597970529261 0.149397721353474 0.599251754553647 0.397940008672038
"307" 0.523307499825862 0.221973424849093 0.394370487296478 0.622081433135804 0.602059991327962
"308" 0.190164380334627 0.779772822262117 0.593063908352516 0.534230863759251 0.544068044350276
"309" 0.389805287570079 0.294658830753826 0.658412989510495 0.500040962341953 0.740362689494244
"310" 0.800322837030643 0.568710172865928 0.394298580296964 0.326169474862776 0.602059991327962
"311" 0.13446520318443 0.723485794953905 0.513563529690256 0.308364510226932 0.301029995663981
"312" 0.329100224413967 0.110673629496615 0.263859283179256 0.739561429858816 0.301029995663981
"313" 0.209597921302673 0.57340579384369 0.461200852644437 0.710969715175182 0.698970004336019
"314" 0.694717217953798 0.945163888124 0.751575698080342 0.633714738250635 0.845098040014257
"315" 0.800419110055939 0.455488483794973 0.292823422583342 0.717223299380103 0.397940008672038
"316" 0.814523824875373 0.701390548486553 0.435486909618367 0.669925448537644 0.845098040014257
"317" 0.301984313222144 0.736420719681092 0.369979633061458 0.816898331467271 0.301029995663981
